5.782225763232111682e-01,9.030973178542568425e-01,0.000000000000000000e+00
9.700982307202079546e-01,3.210787194579376447e-01,1.000000000000000000e+00
8.734318074037608071e-01,1.541095109673825680e-01,1.000000000000000000e+00
8.241868053181496956e-01,5.461527995987669470e-02,1.000000000000000000e+00
4.576224228239130776e-01,4.913250451060756641e-01,0.000000000000000000e+00
5.051382077516197722e-02,8.442331773576542409e-01,0.000000000000000000e+00
4.246147382936944492e-01,6.281219217932692001e-01,0.000000000000000000e+00
2.246776118684864487e-01,2.544435320213905838e-01,0.000000000000000000e+00
4.210214069886226707e-01,5.633119489116440448e-01,0.000000000000000000e+00
8.899028237965992405e-01,7.297951984040329521e-02,1.000000000000000000e+00
8.822092596171891010e-01,6.988759503123637140e-01,0.000000000000000000e+00
4.272892419709749534e-01,4.182764235319116342e-01,0.000000000000000000e+00
9.204427355121981291e-01,8.054969447001214533e-02,1.000000000000000000e+00
3.363294965056716768e-01,6.471287146482552766e-01,0.000000000000000000e+00
7.043222318567003981e-01,6.202821032976729709e-01,1.000000000000000000e+00
6.871751195749404850e-01,5.728806571767728339e-01,1.000000000000000000e+00
9.085112235660179891e-01,5.796981933387235220e-02,1.000000000000000000e+00
2.690779261076168272e-01,2.452931206459243452e-01,0.000000000000000000e+00
3.357342260169459136e-01,9.239796957011497947e-01,0.000000000000000000e+00
3.380117207541815105e-01,8.999978095324997485e-01,0.000000000000000000e+00
6.243364440539896920e-01,9.160304171958372210e-01,0.000000000000000000e+00
7.178720853905204979e-01,2.785400293339657107e-01,1.000000000000000000e+00
1.806834699691333146e-01,4.670133216829104317e-01,0.000000000000000000e+00
7.041793379565565170e-01,1.906705370199012206e-01,1.000000000000000000e+00
9.001833150547176032e-01,1.271427382803701489e-01,1.000000000000000000e+00
9.226851865921714690e-02,2.370075883123190508e-01,0.000000000000000000e+00
4.237427585511323036e-01,6.782220738885768041e-01,0.000000000000000000e+00
6.790044630070593001e-01,2.246616657586856247e-01,1.000000000000000000e+00
2.477404635857582971e-01,7.485601277564385425e-01,0.000000000000000000e+00
9.016465557157626876e-03,6.793788526702958519e-01,0.000000000000000000e+00
1.353184672546765555e-01,4.967871572357264176e-01,0.000000000000000000e+00
2.422251088902098726e-01,9.650600097747175088e-01,0.000000000000000000e+00
3.363349750410203898e-01,7.720171229813965752e-02,1.000000000000000000e+00
4.291865725114699659e-01,7.967087705089792582e-02,1.000000000000000000e+00
6.761011840966698605e-01,9.026337568873457062e-01,0.000000000000000000e+00
6.831816753419828192e-01,9.074614410736120407e-01,0.000000000000000000e+00
8.817593594851991234e-02,4.005817334467859370e-01,0.000000000000000000e+00
9.920793970779612225e-01,8.403364468840122115e-01,0.000000000000000000e+00
8.257775221441100433e-01,2.393012807860515068e-01,1.000000000000000000e+00
1.886826957334323263e-01,9.806987752346001397e-01,0.000000000000000000e+00
2.796816311668939292e-01,9.739615177935294632e-01,0.000000000000000000e+00
2.379172235753141962e-01,5.050252483983008744e-02,0.000000000000000000e+00
9.310704795496568265e-01,5.922660762118026057e-01,1.000000000000000000e+00
4.142704635306371230e-01,7.640064302357578718e-01,0.000000000000000000e+00
5.829781480554456774e-01,5.427649787983438445e-01,0.000000000000000000e+00
1.953163397407626789e-01,6.894135137660932777e-01,0.000000000000000000e+00
8.790553056266597887e-01,3.421160587724397795e-01,1.000000000000000000e+00
2.833239901045415676e-01,3.901073423753620428e-01,0.000000000000000000e+00
8.060650865089102890e-02,1.506250756560825188e-01,0.000000000000000000e+00
5.794192985763226833e-01,7.294248172576850431e-01,0.000000000000000000e+00
2.671607907591919684e-01,8.398286147093282361e-01,0.000000000000000000e+00
7.775323655299130055e-01,7.478350354721789994e-01,0.000000000000000000e+00
7.625348297116777418e-01,9.784438323477866462e-01,0.000000000000000000e+00
4.382352644415314913e-01,7.524787946897629753e-01,0.000000000000000000e+00
1.635571875248877927e-01,4.756056407180249135e-01,0.000000000000000000e+00
1.985073310824434500e-01,7.022735489423408417e-01,0.000000000000000000e+00
9.507806449465312504e-01,7.887895031060050410e-01,0.000000000000000000e+00
6.063818031671649456e-01,6.267652389173948846e-01,0.000000000000000000e+00
4.644466455430577012e-01,3.030622223619309219e-01,0.000000000000000000e+00
8.850471493342394469e-01,9.389866710913038483e-01,0.000000000000000000e+00
2.962460130983777251e-01,1.449454975068945606e-01,0.000000000000000000e+00
5.639014116033461699e-01,3.722837228692772449e-01,1.000000000000000000e+00
2.970786538565831636e-01,6.673819269061276316e-02,0.000000000000000000e+00
5.941714595826343981e-01,8.395015303458005507e-01,0.000000000000000000e+00
6.664608195729437856e-02,7.211239590879613415e-01,0.000000000000000000e+00
5.214052479425820286e-01,1.325660186608257352e-01,1.000000000000000000e+00
7.304413847786184188e-02,6.546514471836882842e-01,0.000000000000000000e+00
2.341395523179037319e-01,1.417197548102455684e-01,0.000000000000000000e+00
5.640904855249648797e-01,7.808002419721360443e-02,1.000000000000000000e+00
6.147007706267105798e-01,3.967837024031362070e-03,1.000000000000000000e+00
4.943957027400447402e-02,8.079085216760606425e-02,0.000000000000000000e+00
2.764620604105958446e-01,9.429964593671442685e-01,0.000000000000000000e+00
1.189446456179984457e-01,1.089003477949281873e-01,0.000000000000000000e+00
9.585418695192541305e-01,4.819389818571149231e-01,1.000000000000000000e+00
1.195207333905679015e-02,9.855096396952405247e-01,0.000000000000000000e+00
1.307333271911448325e-01,2.854111806740510238e-01,0.000000000000000000e+00
5.964055259401079834e-02,2.025109139700502769e-01,0.000000000000000000e+00
2.572102071729092110e-01,5.935476115679898523e-01,0.000000000000000000e+00
9.585863928985949300e-02,9.963792487806777398e-02,0.000000000000000000e+00
6.060044755055838950e-01,7.115164306791411652e-01,0.000000000000000000e+00
5.455473290532356634e-01,1.502432451003951064e-01,1.000000000000000000e+00
8.987442821581337338e-02,3.574127672933891109e-01,0.000000000000000000e+00
5.748369765359402361e-01,5.966550076370433775e-01,0.000000000000000000e+00
8.760908523161722306e-01,7.330834078536038190e-01,0.000000000000000000e+00
5.468906247493059425e-01,9.859790457570329902e-01,0.000000000000000000e+00
1.516221624190772221e-01,9.443498266076533199e-01,0.000000000000000000e+00
1.209855364548605428e-01,2.518523789633343446e-01,0.000000000000000000e+00
9.113854551820946837e-01,9.949706358712956389e-01,0.000000000000000000e+00
2.556066353573815952e-02,1.386907641204782049e-01,0.000000000000000000e+00
4.631456440408017183e-01,7.588303777971396880e-01,0.000000000000000000e+00
6.294757866093637633e-01,2.697036855884084039e-01,1.000000000000000000e+00
8.132324255218339459e-01,9.866787381903054932e-01,0.000000000000000000e+00
6.003096650148974645e-01,9.218622937369647108e-01,0.000000000000000000e+00
9.691293872175102964e-01,4.651009125370006991e-01,1.000000000000000000e+00
3.533359500784012397e-01,6.908906983319854644e-01,0.000000000000000000e+00
1.907895247221211843e-01,1.202603433152621415e-01,0.000000000000000000e+00
9.662864366434003038e-01,3.769452770851354773e-01,1.000000000000000000e+00
2.310850426563764159e-01,9.030327012369721018e-02,0.000000000000000000e+00
6.900305477819360656e-01,6.603521007453206915e-01,0.000000000000000000e+00
9.635718727363298264e-01,6.545420860750761349e-01,0.000000000000000000e+00
2.052321473346043756e-01,4.220174079825982361e-01,0.000000000000000000e+00
4.540583866124363599e-01,9.180751671217346477e-02,1.000000000000000000e+00
4.310086724268301639e-01,4.473399701216049795e-01,0.000000000000000000e+00
7.855369308819476482e-01,8.802442428896131155e-01,0.000000000000000000e+00
1.365559089025015771e-01,4.328315124090864607e-02,0.000000000000000000e+00
4.139116493121197671e-02,2.598283754615904328e-01,0.000000000000000000e+00
5.558111936136259645e-01,4.651225195859468586e-01,0.000000000000000000e+00
3.125600847856797593e-01,6.341624735081067277e-01,0.000000000000000000e+00
1.510766436701458382e-01,3.845952162497430216e-01,0.000000000000000000e+00
2.529849631454077485e-01,2.586130259538611531e-01,0.000000000000000000e+00
8.993830768532004027e-01,2.454418208039472749e-01,1.000000000000000000e+00
6.287344507296922513e-01,4.415802170475444655e-01,1.000000000000000000e+00
8.658348528531656374e-02,9.619247251896628770e-01,0.000000000000000000e+00
8.458657749240483525e-03,8.912565120443712852e-01,0.000000000000000000e+00
4.382872787008529336e-02,8.403020235189592180e-01,0.000000000000000000e+00
2.287439773647487185e-01,7.397957639310683842e-01,0.000000000000000000e+00
7.642311488916557760e-01,8.069887811224987217e-01,0.000000000000000000e+00
7.835905965013629793e-01,5.287569897353964210e-01,1.000000000000000000e+00
